29710725217517768,453349688988,3,NULL,NULL,0,358.08941191498536,0.0000833115,0,3.039583881799817,0.0000440547,0,13195723847569,NULL,NULL,NULL,NULL,358.09409958603084,0,3.0181249038638107,0,NULL,NULL,358.09409958603084,3.0181249038638107,11.145301519897007,1.53915,396.37843658437066,0.725266,358.08941191498536,0.0000833115,3.039583881799817,0.0000440547,358.08941191498536,3.039583881799817,50984.37021041665,15,748.4060503461875,162.566,1602.0987205576666,412.589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13.7293,7.78971,3.56652,3.58018,5.5378,2.02357,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,1067.139667359477,3190.48,2034.2137881244207,296.163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,129,0
29710725217517996,453349688988,3,NULL,NULL,0,358.08276596738045,0,0,3.066563961238612,0,0,13195723608932,NULL,NULL,NULL,NULL,358.09409958603084,0,3.0181249038638107,0,NULL,NULL,358.09409958603084,3.0181249038638107,12,NULL,898,NULL,358.08276596738045,0,3.066563961238612,0,358.08276596738045,3.066563961238612,50984.37021041665,15,770.4076693471928,170.239,2315.3858319401693,434.377,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,16.8434,NULL,26.1966,NULL,-11.9487,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,0,0,NULL,NULL,NULL,5066.684750281437,NULL,6040.837451694919,554.658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,193,0
29710725217518033,453349688988,3,NULL,NULL,0,358.0817920705075,0,0,3.0704886608229702,0,0,13195723632481,NULL,NULL,NULL,NULL,358.09409958603084,0,3.0181249038638107,0,NULL,NULL,358.09409958603084,3.0181249038638107,12,NULL,971,NULL,358.0817920705075,0,3.0704886608229702,0,358.0817920705075,3.0704886608229702,50984.37021041665,15,684.2941240616053,170.877,1041.9476808101397,435.198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,99.8602,NULL,267.76,NULL,-267.613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,262337,0
29710725217518458,453349688988,3,NULL,NULL,0,358.0690268498278,0,0,3.123310045440112,0,0,13195722758411,NULL,NULL,NULL,NULL,358.09409958603084,0,3.0181249038638107,0,NULL,NULL,358.09409958603084,3.0181249038638107,18,NULL,1952,NULL,358.0690268498278,0,3.123310045440112,0,358.0690268498278,3.123310045440112,50984.37021041665,15,4256.192402270504,213.679,10394.634863721702,509.606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,29.1895,3.41537,7.46259,1.2636,-3.92722,0.873173,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,12705.910846507875,5806.37,16695.630894547205,124.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,193,0
29710780246786437,453350528668,3,NULL,NULL,0,358.0785942563585,0,0,3.0226372477567103,0,0,13195723134314,NULL,NULL,NULL,NULL,358.08796005706955,0,2.985337720236588,0,NULL,NULL,358.08796005706955,2.985337720236588,10,NULL,694,NULL,358.0785942563585,0,3.0226372477567103,0,358.0785942563585,3.0226372477567103,50984.38858441665,15,1340.1238211650068,165.22,3201.5281981057637,379.507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11.3553,NULL,5.83454,NULL,2.1416,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,0,0,NULL,NULL,NULL,3554.884177274223,NULL,1310.6086292357209,33.8281,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,193,0
29710780246786874,453350528668,3,NULL,NULL,0,358.06655508758325,0,0,3.068457000337906,0,0,13195723465743,NULL,NULL,NULL,NULL,358.08796005706955,0,2.985337720236588,0,NULL,NULL,358.08796005706955,2.985337720236588,13,NULL,1549,NULL,358.06655508758325,0,3.068457000337906,0,358.06655508758325,3.068457000337906,50984.38858441665,15,1886.050947269388,187.04,3585.100215458236,418.608,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,14.5952,3.62705,9.80641,2.32926,-5.7075,2.43699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,4113.8478219943845,3678.7,4498.22042566107,148.274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,193,0
29710780246787547,453350528668,3,NULL,NULL,0,358.0477711271595,0,0,3.1382841723274337,0,0,13195729434274,NULL,NULL,NULL,NULL,358.08796005706955,0,2.985337720236588,0,NULL,NULL,358.08796005706955,2.985337720236588,10,NULL,2854,NULL,358.0477711271595,0,3.1382841723274337,0,358.0477711271595,3.1382841723274337,50984.38858441665,15,753.3915934199398,223.466,1976.089910874228,514.529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15.1648,8.82185,15.0051,8.33466,-13.5275,8.72896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,NULL,NULL,NULL,1767.5052032042474,5815.4,7683.293396525319,660.995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,193,0
29710780246787965,453350528668,3,NULL,NULL,0,358.0382162238455,0,0,3.174559184645623,0,0,13195734571492,NULL,NULL,NULL,NULL,358.08796005706955,0,2.985337720236588,0,NULL,NULL,358.08796005706955,2.985337720236588,12,NULL,3531,NULL,358.0382162238455,0,3.174559184645623,0,358.0382162238455,3.174559184645623,50984.38858441665,15,684.5632587128739,392.527,1148.1493228612533,908.513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18.3903,NULL,3.84804,NULL,-3.21891,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,0,0,NULL,NULL,NULL,0,NULL,2831.758803583617,401.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,193,0
29710796017369469,453350769308,3,NULL,NULL,0,358.076881847349,0,0,3.0208853129451105,0,0,13195723144598,NULL,NULL,NULL,NULL,358.0869949417305,0,2.980748202559596,0,NULL,NULL,358.0869949417305,2.980748202559596,12,NULL,747,NULL,358.076881847349,0,3.0208853129451105,0,358.076881847349,3.0208853129451105,50984.395321416654,15,1585.6215080602474,184.426,2157.306073786843,500.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.49196,1.11954,4.07265,0.967438,-1.99741,1.30571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,2132.503094513801,5352.62,2152.5572068779848,52.366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,193,0
29710796017369818,453350769308,3,NULL,NULL,0,358.0670506869748,0.0000173457,0,3.0574251840312736,0.0000105681,0,13195723642939,NULL,NULL,NULL,NULL,358.0869949417305,0,2.980748202559596,0,NULL,NULL,358.0869949417305,2.980748202559596,12.06630520809306,0.32068,1429.969976446959,0.177738,358.0670506869748,0.0000173457,3.0574251840312736,0.0000105681,358.0670506869748,3.0574251840312736,50984.395321416654,15,1667.078764655142,198.509,1622.5716729976984,536.969,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.90176,1.33006,1.71174,0.641038,-0.627526,0.583509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,1921.8327773903588,6283.43,1945.017363918332,40.8398,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,129,0
